package,tier,source_path,target_path,verdict,reason,bytes_raw,bytes_shipped
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/artifacts/v4-phase14-test-results-v1.csv,reference-code/tests/artifacts/v4-phase14-test-results-v1.csv,ship,engine tests as shipped upstream,3611,3611
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/artifacts/v4-phase15-test-receipt-v1.json,reference-code/tests/artifacts/v4-phase15-test-receipt-v1.json,ship,engine tests as shipped upstream,436,436
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/artifacts/v4-phase15-test-results-v1.csv,reference-code/tests/artifacts/v4-phase15-test-results-v1.csv,ship,engine tests as shipped upstream,2129,2129
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/run-phase14-tests-v1.R,reference-code/tests/run-phase14-tests-v1.R,ship,engine tests as shipped upstream,13987,14875
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/run-phase15-tests-v1.R,reference-code/tests/run-phase15-tests-v1.R,ship,engine tests as shipped upstream,8836,9724
B,phase18,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/phase18-review/artifacts/v4-g18a-final-decision-receipt-v1.json,data-frozen/phase18/review/v4-g18a-final-decision-receipt-v1.json,ship,G18-A decision receipt and review metrics; read by 01_build_key_numbers.R,2958,2958
B,phase18,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/phase18-review/artifacts/v4-phase18-final-evidence-manifest-v1.csv,data-frozen/phase18/review/v4-phase18-final-evidence-manifest-v1.csv,ship,G18-A decision receipt and review metrics; read by 01_build_key_numbers.R,5492,5492
B,phase18,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/phase18-review/artifacts/v4-phase18-review-metrics-v1.json,data-frozen/phase18/review/v4-phase18-review-metrics-v1.json,ship,G18-A decision receipt and review metrics; read by 01_build_key_numbers.R,1503,1503
B,governance-ancestry,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/tests/run-phase17-tests-v1.R,reference-code/phase17/tests/run-phase17-tests-v1.R,ship,the Phase 17 test suite; its digest is named by the execution-code lock,10475,11363
B,governance-ancestry,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/tests/artifacts/v4-phase17-test-receipt-v1.json,data-frozen/empirical/artifacts/v4-phase17-test-receipt-v1.json,ship,the Phase 17 test receipt named by the execution-code lock,535,535
B,governance-ancestry,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/artifacts/v4-g14-decision-receipt-v1.json,data-frozen/design/v4-g14-decision-receipt-v1.json,ship,the G14 feasibility decision the Phase 15 authority addendum descends from,1969,1969
